450,,,"Psionic: Crisis of Life"
451,,,"Power Score: Con -5
Cost: 36
Discipline: Psychometabolism
Range: Touch
Area of Effect: 1 Creature
Duration: Instantaneous
Save: Fortitude: Negates
Prerequisites: Adrenaline Control, 5th Level
Required For: None

With this power, the psionicist can extend his mastery of his own body through his hand.  He can take control of the heart of any creature he touches.  He can slow the victim’s heart to a stop, stunning or even killing the creature.  He can also use this power for good to shock the heart of a recently fallen comrade into starting.  
"
452,,,"Psionic: Transformation"
453,,,"Power Score: Con -6
Cost: 32
Discipline: Psychometabolism
Range: 0
Area of Effect: Personal
Duration: 1 turn / 2 levels
Save: None
Prerequisites: Metamorphosis, 15th Level
Required For: None

This power represents the psionicist’s complete triumph of mind over matter.  He is able to change the matter of his body to nearly any material and assume the form of exotic creatures.  He can change himself into a balor, a red dragon, an iron golem, or a frost giant.
"
454,,,"Psionic: Inertial Barrier"
455,,,"Power Score: Con -3
Cost: 7
Discipline: Psychokinesis
Range: 0
Area of Effect: Personal
Duration: 1 turn / level
Save: None
Prerequisites: Telekinesis
Required For: None

With this power, the psionicist creates a barrier of elastic air around himself.  Like an unpoppable, semipermeable bubble, this barrier helps soften blows slashing or bludgeoning attacks, reducing damage by 20%.  It also protects against flames and acid splashes, preventing up to 30% of the damage caused by these attacks.
"
456,,,"Psionic: Megakinesis"
457,,,"Power Score: Wis -4
Cost: 30
Discipline: Psychokinesis
Range: Medium
Area of Effect: 7 m. radius
Duration: Instantaneous or 4 rounds + 1 round / 2 levels
Save: Reflex: Negates
Prerequisites: Telekinesis, 15th Level
Required For: None

Megakinesis is simply telekinesis on a truly grand scale.  Everything within the area of effect is subject to the psionicist’s power.  Doors are flung open, items are scooped from the ground, switches are thrown, and creatures are halted in their tracks.
"
458,,,"Psionic: Mass Contact"
459,,,"Power Score: Wis -1
Cost: 12
Discipline: Telepathy
Range: Long
Area of Effect: 7 m. radius
Duration: 4 rounds +2 rounds / level
Save: None*
Prerequisites: Contact, 15th Level
Required For: None

Mass contact allows the psionicist to establish contact with a number of minds at the same time instead of contacting each subject individually.  All minds to be contacted must be within the area of effect.  This power is otherwise identical to contact.
"
460,,,"Psionic: Cosmic Awareness"
461,,,"Power Score: Wis -6
Cost: 20
Discipline: Clairsentience
Range: 0
Area of Effect: Personal
Duration: 1 turn / level
Save: None
Prerequisites: True Sight, Danger Sense, 15th Level
Required For: None

Cosmic awareness is only available to the powerful few that have dedicated themselves to being able to sense all that they can.  It allows the psionicist to perceive all things occurring in his vicinity as they are.  All living creatures larger than a microbe are perceived.  It is impossible to sneak up on a character with this power active.  Traps are obvious; all illusions are seen through; hidden creatures are plain.
"
462,,,"Psionic: Empower"
463,,,"Power Score: Wis -2
Cost: 16
Discipline: Metapsionics
Range: 0
Area of Effect: 1 weapon
Duration: 1 hour / level
Save: None
Prerequisites: Receptacle, 15th Level
Required For: None

This is not a tool for the weak or inexperienced.  Empower allows the psionicist to imbue a weapon with some of his psionic power.  With each use of this power, he can do one of three things.  He can empower a weapon to enhance its damage and accuracy.  With dimensional blade he can make an edged weapon completely 2-dimensional, granting it a deadly keen edge.  Or he can use stunning strike to grant the weapon the ability to momentarily stun its target.
"
464,,,"Psionic: Psychic Blade"
465,,,"Power Score: Con -2
Cost: 21
Discipline: Metapsionics
Range: 0
Area of Effect: Personal
Duration: 1 turn / level
Save: None
Prerequisites: One of (Ego Whip, Id Insinuation, Mind Thrust, or Psychic Crush)
Required For: None

With this power, the psionicist creates a semi-tangible manifestation of his psychic attack that is shaped like a sword and can be wielded as a weapon in combat.  The power of the blade grows as the psionicist progresses.
"
466,,,"Discipline of Specialty, Psychokinesis"
467,,,"Discipline of Specialty, Psychometabolism"
468,,,"Discipline of Specialty, Psychoportation"
469,,,"Discipline of Specialty, Telepathy"
470,,,"Discipline of Specialty, Clairsentience"
471,,,"Discipline of Specialty, Metapsionics"
472,,,"Type of Feat: Special
Prerequisite: 5th Level
Required for: Epic Discipline of Specialty
Specifics: The character is effectively 2 levels higher when using powers in the chosen discipline. 
Use: Automatic."
473,,,"Epic Discipline of Specialty, Psychokinesis"
474,,,"Epic Discipline of Specialty, Psychometabolism"
475,,,"Epic Discipline of Specialty, Psychoportation"
476,,,"Epic Discipline of Specialty, Telepathy"
477,,,"Epic Discipline of Specialty, Clairsentience"
478,,,"Epic Discipline of Specialty, Metapsionics"
479,,,"Type of Feat: Special
Prerequisite: 21st Level, Discipline of Specialty
Required for: None
Specifics: The character's effective level is further increased by 2 when using powers in the chosen discipline. 
Use: Automatic."
480,,,"Teleport"
481,,,"Teleport Anchor"
482,,,"Chemical Simulation, Acid"
483,,,"Chemical Simulation, Poison"
484,,,"Transformation, Golem"
485,,,"Transformation, Dragon"
486,,,"Transformation, Frost Giant"
487,,,"Transformation, Balor"
488,,,"Empower"
489,,,"Dimensional Blade"
490,,,"Stunning Strike"
491,,,"Magnify"
492,,,"Type of Feat: Psionic Enhancement
Prerequisite: 5th Level
Required for: None
Specifics: Magnify allows the psionicist to double the effects of the next power he uses.  However, the cost of the power is tripled (multiplier increase of +2).  
Use: Selected"
493,,,"Prolong"
494,,,"Type of Feat: Psionic Enhancement
Prerequisite: 5th Level
Required for: None
Specifics: Prolong allows the psionicist to double the duration of the next power he uses.  However, the cost of the power is tripled (multiplier increase of +2).  
Use: Selected"
495,,,"Harness Subconscious"
496,,,"Type of Feat: Psionic Enhancement
Prerequisite: 5th Level
Required for: None
Specifics: With Harness Subconscious, the psionicist reaches deep inside himself to tap reserves of strength in his unconscious mind.  The next power he uses does not draw from his normal psionic strength points.  This power is taxing though and cannot be used more than once per day.
Use: Selected"
497,,,"Meditative Focus"
498,,,"Type of Feat: Psionic Enhancement
Prerequisite: 5th Level
Required for: None
Specifics: Meditative Focus allows the psionicist to momentarily enter a meditative state in which a power check failure is impossible.  However, the cost of the power used is doubled (multiplier increase of +1).  
Use: Selected"
499,,,"Boomerang Teleport"
510,,,"16777726"
511,,,"Defiler"
512,,,"Defilers"
513,,,"defiler"
514,,,"Defilers are wizards who have decided to take a faster, darker approach to mastering the use of magic spells. In a give and take of spell casting, defilers are well versed in the taking, but give nothing in return. With every spell cast, a defiler leeches the life-energy out of the plants and soil around him, leaving a lifeless zone. Becuase of this, defilers can only have non-good alignments. In most cases, defilers are outlaws (even in the eyes of the corrupt sorcerer-kings), so they keep thier abilities under cover."
515,,,"Preserver"
516,,,"Preservers"
517,,,"preserver"
518,,,"The preserver is a wizard of the old, established school of magic. In the give in take of spell casting, preservers have mastered the balance. A preserver's magical spells are cast in harmony with nature. When a preserver casts a spell, there is no damage to the nearby environment."
519,,,"Gladiator"
520,,,"Gladiators"
521,,,"gladiator"
522,,,"Gladiators are the slave warriors of the city states, specially trianed for brutal physical contests. Disciplined in many diverse forms of hand-to-hand combat and skilled in the use of dozens of different weapons, gladiators are the most dangerous warriors on Athas."
523,,,"Defiler's Power"
524,,,"Defilers cast magical spells without reguard to the havoc he plays upon the environment-compared to a preserver, a defiler advances through levels very quickly, but his very existence destroys the life around him."
525,,,"Templar"
526,,,"Templars"
527,,,"templar"
528,,,"Templars are the greatly feared disciples of the sorcerer-kings. Their organization is steeped in ancient tradition and treacherous politics, and the work they perform for the sorcerer-kings is goverend by endless bureaucracy. To city dwellers, the templars are the enforcers of the sorcerer-kings will, allowed to run rampant, enforcing the local edicts with painstaking indifference, dealing out punishment or even execution with the sorcerer-kings blessings. An organization of wicked men and women looking out for their own wealth and power, the templars are overrun with corruption to the highest level. The sorcerer-kings generally turn a blind eye to bribery and scandals among their subject populations."
529,,,"Gladiator"
530,,,"With a feat selection centered on melee combat with a greataxe, this is the perfect package for a combat-oriented adventurer.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
531,,,"Gladiator Brute"
532,,,"With his axe and unsurpassed Strength, this Gladiator package is the archetypal killing machine in close combat.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
533,,,"Gladiator Slayer"
534,,,"Many Gladiators are mistrustful of spellcasters, but a character with this package goes out of his way to find and engage them. He uses a sling to disrupt their spells from a distance, before closing to sword range and finishing them off.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
535,,,"Gladiator Savage"
536,,,"The savagery of this package is remarkable even among Gladiators, and he prefers to use his bare hands in melee instead of resorting to a weakling's weapons.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
537,,,"Gladiator Dragonblood"
538,,,"As the name suggests, most Gladiators who take the dragonblood package are of dragon lineage.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
539,,,"Defiler"
540,,,"This defiler package has a variety of spells from different schools, giving it a more balanced spell portfolio than the other defilerr packages.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
541,,,"Defiler Abjuration"
542,,,"The defiler specializes in abjuration spells (spells that block, protect, or banish).

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
543,,,"Defiler Conjuration"
544,,,"A defiler conjurer uses his magic to summon forth creatures and materials.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
545,,,"Defiler Divination"
546,,,"Defiller Diviners can foretell the future, a useful ability in combat as well as everyday life. Their spells concentrate on the revealing of information.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
547,,,"Defiler Enchantment"
548,,,"Defiler Enchanters focus on spells that imbue the recipient with some property or grant them power over another being.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
549,,,"Defiler Evocation"
550,,,"The defiler evoker manipulates energy, usually for the purpose of harming enemies with deadly spells.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
551,,,"Defiler Illusion"
552,,,"Defiler Illusionists wield their magic to alter perception.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
553,,,"Defiler Necromancy"
554,,,"The Defiler necromancer uses spells that manipulate, create, or destroy life.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
555,,,"Defiler Transmutation"
556,,,"The defiler transmuter is proficient at manipulating and transforming himself and his environment, either physically or by modifying its properties in a subtle way.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
557,,,"Perserver Generalist "
558,,,"Generalist Perservers are able to prepare spells from any of the spell schools and have a broader sampling of spells than other packages.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
559,,,"Perserver Abjuration"
560,,,"The Perserver abjurer specializes in abjuration spells (spells that block, protect, or banish).
Prohibited School: Conjuration

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
561,,,"Perserver Conjuration"
562,,,"A Perserver conjurer uses his magic to summon forth creatures and materials.
Prohibited School: Transmutation

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
563,,,"Perserver Divination"
564,,,"Perserver Diviners can foretell the future, a useful ability in combat as well as everyday life. Their spells concentrate on the revealing of information.
Prohibited School: Illusion

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
565,,,"Perserver Enchantment"
566,,,"Perserver Enchanters focus on spells that imbue the recipient with some property or grant them power over another being.
Prohibited School: Illusion

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
567,,,"Perserver Evocation"
568,,,"The Perserver evoker manipulates energy, usually for the purpose of harming enemies with deadly spells.
Prohibited School: Conjuration

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
569,,,"Perserver Illusion"
570,,,"Perserver Illusionists wield their magic to alter perception.
Prohibited School: Enchantment

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
571,,,"Perserver Necromancy"
572,,,"The Perserver necromancer uses spells that manipulate, create, or destroy life.
Prohibited School: Divination

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
573,,,"Perserver Transmutation"
574,,,"The Perserver transmuter is proficient at manipulating and transforming himself and his environment, either physically or by modifying its properties in a subtle way.
Prohibited School: Conjuration

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
575,,,"Templar"
576,,,"The generalist Templar package plays to the strengths of the class, focusing on potent healing spells and the destruction of undead monsters. It includes the Sun and Healing domains.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
577,,,"Templar Shaman"
578,,,"The Templar shaman is at one with the natural world and receives divine power from the Animal and Plant domains.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
579,,,"Templar DeadWalker"
580,,,"This Templar is very persuasive, able to talk friends and enemies into almost anything, When words fail him, his weapon training more than backs him up. Death and trickery are the domains of choice for this Templar package.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
581,,,"Templar Elementalist"
582,,,"The creatures of the elemental planes fear the Templar Elementalist's mastery over the Fire and Earth domains.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
583,,,"Templar Battle Priest"
584,,,"War and Strength are the two main tenants of this Templar's philosophy, and the two domains that give him power.

These packages do not give any special abilities to your character, they simply configure your skills and feats so you don't have to."
585,,,"Psionicist"
586,,,"This class will need to be configured manually."
587,,,"Dragon"
588,,,"Dragons"
589,,,"dragon"
590,,,"This is the races of sorceror-kings."
591,,,"The dragons of Athas was created by a being named Rajat."
592,,,"Air Cleric"
593,,,"Air Clerics"
594,,,"air cleric"
595,,,"TBA"
596,,,"Earth Cleric"
597,,,"Earth Clerics"
598,,,"earth cleric"
599,,,"TBA"
600,,,"Fire Cleric"
601,,,"Fire Clerics"
602,,,"fire cleric"
603,,,"TBA"
604,,,"Water Cleric"
605,,,"Water Clerics"
606,,,"water cleric"
607,,,"TBA"
20500,,,"*Remove all*"
20501,,,"Backpack
Scabbard
 Quiver"
20502,,,"Type of Feat: Special
Prerequisite: NONE
Specifics: You can use this radial menu to customize your PC with certain functional wing models."
20503,,,"Cycle through backpack styles."
20504,,,"*There are 2 backpack styles to choose from*"
20505,,,"Cycle through scabbard styles."
20506,,,"*There are 3 scabbard styles to choose from*"
20507,,,"Toggle the functional quiver."
20508,,,"*Quiver appears/disappears when arrows or bolts are equipped/unequipped*"
20509,,,"Beer Mug - Social Pheno"
20510,,,"This mug is filled with a strong, rich, dark ale."
20511,,,"Switch Phenotype
*
 Normal / Social"
30000,,,"Community Expansion Pack reserved lines: 30k - 40k, 41k-45k, 120k - 125k"
30001,,,"Baseitems start here"
30002,,,"Trident 2*"
30003,,,"This simple weapon has its origins in the humble fishing villages on the coasts and inland rivers. Not your simple frogging trident though, this is a weapon of war -- its tines widely spaced and wickedly barbed."
30004,,,"Base Damage: 1d8
Base Critical Threat: x2
Base Damage Type: Piercing
Weapon Size: Medium
Feats Required: Martial"
30005,,,"Heavy Pick*"
30006,,,"Originally a miner's tool like the shovel, the pick has found more deadly uses defending home, hearth and kingdom. It has become a specialized weapon, known for its deadly ability to pierce even the heaviest of armor plates."
30007,,,"Base Damage: 1d6
Base Critical Threat: x4
Base Damage Type: Piercing
Weapon Size: Medium
Feats Required: Martial"
30008,,,"Light Pick*"
30009,,,"Originally a miner's tool like the shovel, the pick has found more deadly uses defending home, hearth and kingdom. It has become a specialized weapon, known for its deadly ability to pierce even the heaviest of armor plates."
30010,,,"Base Damage: 1d4
Base Critical Threat: x4
Base Damage Type: Piercing
Weapon Size: Small
Feats Required: Martial"
30011,,,"Sai*"
30012,,,"This exotic weapon is shaped like a dagger but it has no edge and no point. The sai is as much a defensive weapon as an offensive one, and is traditionally wielded in pairs."
30013,,,"Base Damage: 1d4
Base Critical Threat: x2
Base Damage Type: Bludgeoning
Weapon Size: Tiny
Feats Required: Exotic"
30014,,,"Nunchaku*"
30015,,,"Originally a farmer's tool, nunchaku are derived from simple devices used to flail grains. They have become a specialized weapon, wielded with blinding speed and brutal force."
30016,,,"Base Damage: 1d6
Base Critical Threat: x2
Base Damage Type: Bludgeoning
Weapon Size: Small
Feats Required: Exotic"
30017,,,"Falchion*"
30018,,,"The falchion is a brutal, hacking weapon. Not subtle, and not good for defense. It is, however, a fairly simple and inexpensive weapon to make because its broad, heavy blade can be forged thickly of cheap metal by inexperienced smiths. For this reason it is popular among some armies."
30019,,,"Base Damage: 2d4
Base Critical Threat: 18-20/x2
Base Damage Type: Slashing
Weapon Size: Large
Feats Required: Martial"
30020,,,"Small Box*"
30021,,,"Flowers*"
30022,,,"Flowers - Bouquets*"
30023,,,"Miscellaneous Medium 2*"
30024,,,"Flowers - Crystal*"
30025,,,"Flowers - Crystal Bouquets*"
30026,,,"Sap*"
30027,,,"The sap is a simple weapon, typically consisting of a small bag filled with sand or lead shot."
30028,,,"Base Damage: 1d6
Base Critical Threat: x2
Base Damage Type: Bludgeoning
Weapon Size: Small
Feats Required: Martial"
30029,,,"Assassin Dagger*"
30030,,,"The assassin dagger is a normal dagger wielded in a palm-down mode, making it effective for backstabbing and other unexpected attacks."
30031,,,"shortsword 2*"
30032,,,"Katar*"
30033,,,"The katar is also known as a punching dagger, discrete and efficient."
30034,,,"Base Damage: 1d4
Base Critical Threat: x3
Base Damage Type: Piercing
Weapon Size: Tiny
Feats Required: Exotic"
30035,,,"Miscellaneous Small 2*"
30036,,,"Longsword 2*"
30037,,,"Battleaxe 2*"
30038,,,"Mace 2*"
30039,,,"Bastard Sword 2*"
30040,,,"Lightflail 2*"
30041,,,"Kukri 2*"
30042,,,"Warhammer 2*"
30043,,,"Heavy Crossbow 2*"
30044,,,"Fashion Accessory*"
30045,,,"Fashion accessories make great weapons-of-convenience."
30046,,,"Base Damage: 1d2
Base Critical Threat: x1
Base Damage Type: Bludgeoning
Weapon Size: Tiny
Feats Required: None"
30047,,,"Light Crossbow 2*"
30048,,,"Longbow 2*"
30049,,,"Light Mace 2*"
30050,,,"Falchion 2*"
30051,,,"Halberd 2*"
30052,,,"Shortbow 2*"
30053,,,"Heavy Mace*"
30054,,,"A heavy mace is a simple weapon, made of metal and ideal for smashing opponents."
30055,,,"Base Damage: 1d8
Base Critical Threat: 20/x2
Base Damage Type: Bludgeoning
Weapon Size: Medium
Feats Required: Simple"
30056,,,"Maul*"
30057,,,"The maul is a huge hammer designed to deliver devastating blows in combat."
30058,,,"Base Damage: 1d10
Base Critical Threat: 20/x3
Base Damage Type: Bludgeoning
Weapon Size: Large
Feats Required: Martial"
30059,,,"Double Scimitar*"
30060,,,"The curved blades of the double scimitar are used most effectively when spinning and twirling with the weapon. Despite its size, the weapon benefits more from quick, precise movement than from brute force."
30061,,,"Base Damage: 1d6/1d6
Base Critical Threat: 18-20/x2
Base Damage Type: Slashing
Weapon Size: Large
Feats Required: Exotic"
30062,,,"Mercurial Longsword*"
30063,,,"Quicksilver flows into the blade of this longsword from a resevoir in its hilt, increasing both the blade's weight and its capacity to do damage."
30064,,,"Base Damage: 1d8
Base Critical Threat: 20/x4
Base Damage Type: Slashing
Weapon Size: Medium
Feats Required: Exotic"
30065,,,"Mercurial Greatsword*"
30066,,,"Quicksilver flows into the blade of this greatsword from a resevoir in its hilt, increasing both the blade's weight and its capacity to do damage."
30067,,,"Base Damage: 2d6
Base Critical Threat: 20/x4
Base Damage Type: Slashing
Weapon Size: Large
Feats Required: Exotic"
30068,,,"Goad*"
30069,,,"Derived from a tool used to herd unruly oxen, the goad has seen use as a weapon in its own right."
30070,,,"Base Damage: 1d6
Base Critical Threat: x2
Base Damage Type: Piercing
Weapon Size: Small
Feats Required: Martial"
30071,,,"Wind Fire Wheel*"
30072,,,"The traditional wind and fire wheel has three limbs of three-blades attached to its outer edge."
30073,,,"Base Damage: 1d4
Base Critical Threat: 19-20/x2
Base Damage Type: Slashing
Weapon Size: Small
Feats Required: Exotic"
30074,,,"Picks*"
30075,,,"Flag*"
30076,,,"Holy Symbol*"
30077,,,"Musical Instrument*"
30078,,,"Falchions*"
30079,,,"Tridents*"
30080,,,"Arabian Nights Costume"
30081,,,"Arabian Nights Costume [CEP]"
30082,,,"Arctic Bugbear Properties"
30083,,,"Arctic Bugbear Properties [CEP]"
30084,,,"Aribeth Armor"
30085,,,"Aribeth Armor [CEP]"
30086,,,"Armand's Point"
30087,,,"Armand's Point [CEP]"
30088,,,"Assassin Dagger"
30089,,,"Assassin Dagger [CEP]"
30090,,,"Azer Hammer"
30091,,,"Azer Hammer [CEP]"
30092,,,"Azer Shield"
30093,,,"Azer Shield [CEP]"
30094,,,"Baat Jam Do"
30095,,,"Baat Jam Do [CEP]"
30096,,,"Baby"
30097,,,"Baby [CEP]"
30098,,,"Bamboo Kimono"
30099,,,"Bamboo Kimono [CEP]"
30100,,,"Barghest Hide"
30101,,,"Barghest Hide [CEP]"
30102,,,"Bastard Sword +2"
30103,,,"Bastard Sword +2 [CEP]"
30104,,,"Bebilith Claw"
30105,,,"Bebilith Claw [CEP]"
30106,,,"Beholder Skin"
30107,,,"Beholder Skin [CEP]"
30108,,,"Bite1d10 with DR"
30109,,,"Bite1d10 with DR [CEP]"
30110,,,"Bite1d4 with poison"
30111,,,"Bite1d4 with poison [CEP]"
30112,,,"Blade Dervish"
30113,,,"Blade Dervish [CEP]"
30114,,,"Blade of Torias"
30115,,,"Blade of Torias [CEP]"
30116,,,"Bladeling Hide"
30117,,,"Bladeling Hide [CEP]"
30118,,,"Blades of Grass"
30119,,,"Blades of Grass [CEP]"
30120,,,"Bokken"
30121,,,"Bokken [CEP]"
30122,,,"Bonebat bite"
30123,,,"Bonebat bite [CEP]"
30124,,,"Bonebat Skin"
30125,,,"Bonebat Skin [CEP]"
30126,,,"Bright Sands Falchion"
30127,,,"Bright Sands Falchion [CEP]"
30128,,,"Broken Dagger"
30129,,,"Broken Dagger [CEP]"
30130,,,"Broken Great Sword"
30131,,,"Broken Great Sword [CEP]"
30132,,,"Broken Short Sword"
30133,,,"Broken Short Sword [CEP]"
30134,,,"Broken Sword"
30135,,,"Broken Sword [CEP]"
30136,,,"Brownie Outfit"
30137,,,"Brownie Outfit [CEP]"
30138,,,"Two-Bladed Sword 2*"
30139,,,"Use Limitation: Gender*"
30140,,,"This item is restricted to usage by a specific gender."
30141,,,"This item is restricted to usage by a specific gender. Note that you must include custom scripting to enforce this limitation - it is not done automatically."
30142,,,"Brownie Sword"
30143,,,"Brownie Sword [CEP]"
30144,,,"Buckler"
30145,,,"Buckler [CEP]"
30146,,,"Bug bite"
30147,,,"Bug bite [CEP]"
30148,,,"Burning Skeleton Fist"
30149,,,"Burning Skeleton Fist [CEP]"
30150,,,"Burning Skeleton Properties"
30151,,,"Burning Skeleton Properties [CEP]"
30152,,,"Chain Mail Bikini"
30153,,,"Chain Mail Bikini [CEP]"
30154,,,"Chakram"
30155,,,"Chakram [CEP]"
30156,,,"Chan"
30157,,,"Chan [CEP]"
30158,,,"Claw0d2"
30159,,,"Claw0d2 [CEP]"
30160,,,"Claw1d6Massive3"
30161,,,"Claw1d6Massive3 [CEP]"
30162,,,"Claw1d8Massive5"
30163,,,"Claw1d8Massive5 [CEP]"
30164,,,"Cold Elemental Properties"
30165,,,"Cold Elemental Properties [CEP]"
30166,,,"Common Man's Garb"
30167,,,"Common Man's Garb [CEP]"
30168,,,"Common Woman's Garb"
30169,,,"Common Woman's Garb [CEP]"
30170,,,"Cornugon Claws"
30171,,,"Cornugon Claws [CEP]"
30172,,,"Cornugon Hide"
30173,,,"Cornugon Hide [CEP]"
30174,,,"Cornugon Tail"
30175,,,"Cornugon Tail [CEP]"
30176,,,"Crystal Ball"
30177,,,"Crystal Ball [CEP]"
30178,,,"Custom-crafted Chain Mail"
30179,,,"Custom-crafted Chain Mail [CEP]"
30180,,,"Daikyu"
30181,,,"Daikyu [CEP]"
30182,,,"Dark Falchion"
30183,,,"Dark Falchion [CEP]"
30184,,,"Demi Lich Properties"
30185,,,"Demi Lich Properties [CEP]"
30186,,,"Diminutive Bombardier/Stink Beetle Bite"
30187,,,"Diminutive Bombardier/Stink Beetle Bite [CEP]"
30188,,,"Dire Spiderling Bite"
30189,,,"Dire Spiderling Bite [CEP]"
30190,,,"Dirgan's Wall"
30191,,,"Dirgan's Wall [CEP]"
30192,,,"Disguise Mask"
30193,,,"Disguise Mask [CEP]"
30194,,,"Doppelganger skin"
30195,,,"Doppelganger skin [CEP]"
30196,,,"Double Scimitar"
30197,,,"Double Scimitar [CEP]"
30198,,,"Double Scimitar +4"
30199,,,"Double Scimitar +4 [CEP]"
30200,,,"Dragon Claw Staff, female"
30201,,,"Dragon Claw Staff, female [CEP]"
30202,,,"Dragon Claw Staff, male"
30203,,,"Dragon Claw Staff, male [CEP]"
30204,,,"Dragon Kimono"
30205,,,"Dragon Kimono [CEP]"
30206,,,"Dragon Tabard"
30207,,,"Dragon Tabard [CEP]"
30208,,,"Drider Bite1d4"
30209,,,"Drider Bite1d4 [CEP]"
30210,,,"Druid Staff, female"
30211,,,"Druid Staff, female [CEP]"
30212,,,"Druid Staff, male"
30213,,,"Druid Staff, male [CEP]"
30214,,,"Erinyes Hide"
30215,,,"Erinyes Hide [CEP]"
30216,,,"Erinyes Sword"
30217,,,"Erinyes Sword [CEP]"
30218,,,"Evoker's Coat"
30219,,,"Evoker's Coat [CEP]"
30220,,,"Falchion"
30221,,,"Falchion [CEP]"
30222,,,"Fan"
30223,,,"Fan [CEP]"
30224,,,"Fey’ri skin"
30225,,,"Fey’ri skin [CEP]"
30226,,,"Fiend Bane Maul"
30227,,,"Fiend Bane Maul [CEP]"
30228,,,"Figurine - Goat"
30229,,,"Figurine - Goat [CEP]"
30230,,,"Fine Stag Beetle/Hive Mother Bite"
30231,,,"Fine Stag Beetle/Hive Mother Bite [CEP]"
30232,,,"Fire Ant Bite"
30233,,,"Fire Ant Bite [CEP]"
30234,,,"Flag standard"
30235,,,"Flag standard [CEP]"
30236,,,"Floral Skirt"
30237,,,"Floral Skirt [CEP]"
30238,,,"Flower Gown"
30239,,,"Flower Gown [CEP]"
30240,,,"Foppish Outfit"
30241,,,"Foppish Outfit [CEP]"
30242,,,"Formal Kilt"
30243,,,"Formal Kilt [CEP]"
30244,,,"Frost Goblin Properties"
30245,,,"Frost Goblin Properties [CEP]"
30246,,,"Gelugon Properties"
30247,,,"Gelugon Properties [CEP]"
30248,,,"GelugonTail"
30249,,,"GelugonTail [CEP]"
30250,,,"Gem Pouch"
30251,,,"Gem Pouch [CEP]"
30252,,,"Gem Tooth"
30253,,,"Gem Tooth [CEP]"
30254,,,"Glabrezu Skin"
30255,,,"Glabrezu Skin [CEP]"
30256,,,"Gnarled Staff"
30257,,,"Gnarled Staff [CEP]"
30258,,,"Goad"
30259,,,"Goad [CEP]"
30260,,,"Goblin Armor"
30261,,,"Goblin Armor [CEP]"
30262,,,"Gray Ooze Hide"
30263,,,"Gray Ooze Hide [CEP]"
30264,,,"Greater Cornugon Claws"
30265,,,"Greater Cornugon Claws [CEP]"
30266,,,"Greater Cornugon Hide"
30267,,,"Greater Cornugon Hide [CEP]"
30268,,,"Greater Cornugon Tail"
30269,,,"Greater Cornugon Tail [CEP]"
30270,,,"Greater Hamatula Hide"
30271,,,"Greater Hamatula Hide [CEP]"
30272,,,"Greater Hamatula Impale"
30273,,,"Greater Hamatula Impale [CEP]"
30274,,,"Greater Visage Claws"
30275,,,"Greater Visage Claws [CEP]"
30276,,,"Greater Visage Properties"
30277,,,"Greater Visage Properties [CEP]"
30278,,,"Grunwald's Point"
30279,,,"Grunwald's Point [CEP]"
30280,,,"Guitar"
30281,,,"Guitar [CEP]"
30282,,,"Hamatula Hide"
30283,,,"Hamatula Hide [CEP]"
30284,,,"Hamatula Impale"
30285,,,"Hamatula Impale [CEP]"
30286,,,"Hanbo"
30287,,,"Hanbo [CEP]"
30288,,,"Harp"
30289,,,"Harp [CEP]"
30290,,,"Heavy Mace"
30291,,,"Heavy Mace [CEP]"
30292,,,"Heavy Mace +5"
30293,,,"Heavy Mace +5 [CEP]"
30294,,,"Heavy Mace of Disruption +3"
30295,,,"Heavy Mace of Disruption +3 [CEP]"
